ip,appears_as_source,appears_as_dest,total_events,total_attacks,unique_attack_families
50.19.226.229,True,True,18,0.0,1
104.20.68.97,True,True,18,0.0,1
148.251.77.207,True,True,18,0.0,1
54.235.185.192,True,True,18,0.0,1
50.22.46.101,False,True,18,0.0,1
213.174.131.4,True,True,18,0.0,1
50.18.202.190,True,True,18,0.0,1
104.18.36.50,True,True,18,0.0,1
54.192.48.28,True,True,18,0.0,1
54.192.48.21,True,True,18,0.0,1
122.225.34.188,True,True,18,0.0,1
184.72.43.44,True,True,18,0.0,1
203.205.158.63,True,True,18,0.0,1
139.162.30.21,True,True,18,0.0,1
23.207.192.150,True,True,18,0.0,1
66.150.48.40,True,True,18,0.0,1
172.104.98.120,False,True,18,0.0,1
107.21.60.192,True,True,18,0.0,1
52.22.247.143,True,True,18,0.0,1
72.247.140.97,True,True,18,0.0,1
23.63.226.137,True,True,18,0.0,1
95.154.251.152,True,True,18,0.0,1
95.154.251.121,True,True,18,0.0,1
67.23.100.17,True,True,18,0.0,1
35.157.70.40,True,True,18,0.0,1
192.229.163.122,True,True,18,0.0,1
54.192.48.117,True,True,18,0.0,1
54.236.214.105,True,True,18,0.0,1
83.169.206.153,True,True,18,0.0,1
23.192.37.55,True,True,18,0.0,1
52.0.106.78,True,True,18,0.0,1
54.235.148.27,True,True,18,0.0,1
80.84.97.14,True,True,18,0.0,1
34.203.22.189,True,True,18,0.0,1
52.84.40.10,True,True,18,0.0,1
192.0.72.24,True,True,18,0.0,1
192.0.72.18,True,True,18,0.0,1
111.13.29.159,True,True,18,0.0,1
54.169.233.27,True,True,18,0.0,1
34.195.9.109,True,True,18,0.0,1
34.195.74.24,True,True,18,0.0,1
193.252.242.181,True,True,18,0.0,1
94.228.133.235,True,True,18,0.0,1
50.97.43.237,True,True,18,0.0,1
62.241.12.20,True,True,18,0.0,1
54.192.38.64,True,True,18,0.0,1
146.20.132.245,False,True,18,0.0,1
183.79.226.160,True,True,18,0.0,1
183.79.215.139,True,True,18,0.0,1
54.152.243.107,True,True,18,0.0,1
23.203.64.161,True,True,18,0.0,1
104.25.99.27,True,True,18,0.0,1
104.25.93.51,True,True,18,0.0,1
107.23.113.65,True,True,18,0.0,1
52.68.147.82,True,True,18,0.0,1
52.6.68.118,False,True,18,0.0,1
52.6.55.95,True,True,18,0.0,1
204.2.134.163,False,True,18,0.0,1
204.194.222.28,True,True,18,0.0,1
104.88.84.143,True,True,18,0.0,1
52.44.64.155,True,True,18,0.0,1
89.36.26.156,True,True,18,0.0,1
52.207.54.12,True,True,18,0.0,1
88.214.193.110,True,True,18,0.0,1
54.192.48.165,True,True,18,0.0,1
107.22.191.190,True,True,18,0.0,1
34.199.141.255,True,True,18,0.0,1
52.84.7.232,True,True,18,0.0,1
213.13.25.46,True,True,18,0.0,1
52.0.186.244,True,True,18,0.0,1
52.84.143.59,True,True,18,0.0,1
37.157.6.253,True,True,18,0.0,1
54.192.36.66,True,True,18,0.0,1
52.202.218.135,True,True,18,0.0,1
212.77.100.244,True,True,18,0.0,1
107.23.138.150,True,True,18,0.0,1
54.192.39.235,True,True,18,0.0,1
52.84.40.147,True,True,18,0.0,1
137.116.48.250,True,True,18,0.0,1
52.84.40.19,True,True,18,0.0,1
169.54.129.24,True,True,18,0.0,1
174.140.253.67,True,True,18,0.0,1
52.129.66.11,True,True,18,0.0,1
23.208.149.125,True,True,18,0.0,1
52.201.71.58,True,True,18,0.0,1
77.223.144.7,True,True,18,0.0,1
54.192.36.35,True,True,18,0.0,1
34.199.158.179,True,True,18,0.0,1
52.84.143.36,True,True,18,0.0,1
174.137.133.48,True,True,18,0.0,1
52.1.6.81,True,True,18,0.0,1
54.173.89.177,True,True,18,0.0,1
52.84.143.90,True,True,18,0.0,1
54.210.1.114,True,True,18,0.0,1
52.207.84.187,True,True,18,0.0,1
72.247.142.76,True,True,18,0.0,1
54.84.78.178,True,True,18,0.0,1
47.89.67.224,True,True,18,0.0,1
47.89.67.206,True,True,18,0.0,1
199.15.215.129,True,True,18,0.0,1
88.86.101.2,True,True,18,0.0,1
67.225.220.126,True,True,18,0.0,1
156.154.200.37,True,True,18,0.0,1
155.56.47.18,True,True,18,0.0,1
199.127.204.189,True,True,18,0.0,1
77.88.55.80,True,True,18,0.0,1
91.201.214.114,True,True,18,0.0,1
104.79.131.18,True,True,18,0.0,1
23.23.249.42,True,True,18,0.0,1
207.171.14.243,True,True,18,0.0,1
54.230.51.105,True,True,18,0.0,1
185.3.92.176,True,True,18,0.0,1
151.101.45.6,True,True,18,0.0,1
212.101.122.10,True,True,18,0.0,1
212.48.10.169,True,True,18,0.0,1
23.23.207.243,True,True,18,0.0,1
52.86.97.33,True,True,18,0.0,1
52.84.143.127,True,True,18,0.0,1
23.23.150.254,True,True,18,0.0,1
54.230.51.180,True,True,18,0.0,1
104.82.242.71,True,True,18,0.0,1
54.173.68.21,True,True,18,0.0,1
54.231.235.41,True,True,18,0.0,1
52.69.18.107,True,True,18,0.0,1
157.240.2.52,True,True,18,0.0,1
63.251.109.84,False,True,18,0.0,1
123.134.184.158,True,True,18,0.0,1
23.66.161.219,True,True,18,0.0,1
146.20.132.209,True,True,18,0.0,1
46.229.145.47,True,True,18,0.0,1
195.210.46.236,True,True,18,0.0,1
91.235.64.223,True,True,18,0.0,1
91.235.64.222,True,True,18,0.0,1
52.7.235.158,False,True,18,2.0,2
205.218.48.210,True,True,18,0.0,1
54.192.37.190,True,True,18,0.0,1
91.240.34.19,True,True,18,0.0,1
91.236.51.134,True,True,18,0.0,1
8.12.47.205,True,True,18,0.0,1
82.192.82.3,True,True,18,0.0,1
52.84.143.106,True,True,18,0.0,1
169.55.100.47,True,True,18,0.0,1
52.27.215.54,True,True,18,0.0,1
23.194.182.58,True,True,18,0.0,1
52.14.75.45,True,True,18,0.0,1
192.99.233.90,True,True,18,0.0,1
23.222.23.112,True,True,18,0.0,1
23.22.229.209,True,True,18,0.0,1
52.15.108.216,True,True,18,0.0,1
54.230.51.132,True,True,18,0.0,1
173.222.35.132,True,True,18,0.0,1
52.15.174.152,True,True,18,0.0,1
104.17.155.30,True,True,18,0.0,1
216.58.217.98,True,True,18,0.0,1
34.229.36.70,True,True,18,0.0,1
34.227.134.173,True,True,18,0.0,1
34.227.133.130,True,True,18,0.0,1
54.225.109.210,True,True,18,0.0,1
208.101.10.254,False,True,18,0.0,1
208.100.17.190,True,True,18,0.0,1
52.17.172.46,True,True,18,0.0,1
52.15.137.151,True,True,18,0.0,1
109.248.237.58,True,True,18,0.0,1
52.200.162.142,True,True,18,0.0,1
104.97.86.93,True,True,18,0.0,1
211.231.99.16,True,True,18,0.0,1
211.23.174.110,True,True,18,0.0,1
62.161.94.232,False,True,18,0.0,1
134.170.58.118,True,True,18,0.0,1
52.84.137.123,True,True,18,0.0,1
52.15.78.146,True,True,18,0.0,1
54.230.48.183,True,True,18,0.0,1
23.11.225.251,True,True,18,0.0,1
63.144.176.88,True,True,18,0.0,1
23.194.108.235,True,True,18,0.0,1
23.194.111.202,True,True,18,0.0,1
23.194.140.228,True,True,18,0.0,1
165.254.34.231,True,True,18,0.0,1
78.46.33.139,True,True,18,0.0,1
23.76.192.167,True,True,18,0.0,1
46.105.126.210,True,True,18,0.0,1
198.55.220.26,True,True,18,0.0,1
52.211.239.9,True,True,18,0.0,1
52.21.178.0,True,True,18,0.0,1
54.192.36.84,True,True,18,0.0,1
210.61.56.31,True,True,18,0.0,1
52.7.85.172,True,True,18,0.0,1
151.101.22.59,True,True,18,0.0,1
104.76.110.117,True,True,18,0.0,1
208.185.54.98,True,True,18,0.0,1
104.20.1.134,True,True,18,0.0,1
34.198.40.12,True,True,18,0.0,1
61.215.215.33,True,True,18,0.0,1
52.84.26.63,True,True,18,0.0,1
184.84.243.201,True,True,18,0.0,1
184.84.243.234,True,True,18,0.0,1
52.84.26.9,True,True,18,0.0,1
104.88.49.31,True,True,18,0.0,1
54.230.38.95,True,True,18,0.0,1
52.8.227.74,True,True,18,0.0,1
104.97.140.32,True,True,18,0.0,1
151.101.128.200,True,True,18,0.0,1
34.198.165.127,True,True,18,0.0,1
210.61.56.42,True,True,18,0.0,1
35.157.18.40,True,True,18,0.0,1
151.101.210.58,True,True,18,0.0,1
91.228.155.94,False,True,18,0.0,1
54.209.114.22,True,True,18,0.0,1
45.55.233.96,True,True,18,0.0,1
104.196.212.162,True,True,18,0.0,1
34.192.57.248,True,True,18,0.0,1
103.229.76.9,True,True,18,0.0,1
184.31.7.31,True,True,18,0.0,1
104.244.43.197,True,True,18,0.0,1
172.217.8.10,True,True,18,0.0,1
87.242.88.91,True,True,18,0.0,1
52.84.28.117,True,True,18,0.0,1
104.155.51.226,False,True,18,0.0,1
104.154.73.75,True,True,18,0.0,1
52.49.217.102,True,True,18,0.0,1
52.48.66.100,True,True,18,0.0,1
74.217.63.28,True,True,18,0.0,1
52.84.62.35,True,True,18,0.0,1
208.46.17.90,True,True,18,0.0,1
208.88.180.139,True,True,18,0.0,1
208.185.50.70,True,True,18,0.0,1
54.228.201.20,True,True,18,0.0,1
209.67.69.200,True,True,18,0.0,1
52.72.11.222,True,True,18,0.0,1
52.71.69.88,True,True,18,0.0,1
52.20.62.15,True,True,18,0.0,1
151.101.209.128,True,True,18,0.0,1
151.101.21.130,True,True,18,0.0,1
52.197.116.185,True,True,18,0.0,1
52.20.235.234,True,True,18,0.0,1
52.84.28.37,True,True,18,0.0,1
210.140.125.25,True,True,18,0.0,1
52.53.109.147,True,True,18,0.0,1
52.84.37.68,True,True,18,0.0,1
192.175.201.57,True,True,18,0.0,1
63.140.54.122,True,True,18,0.0,1
34.248.103.221,True,True,18,0.0,1
52.218.48.76,True,True,18,0.0,1
23.79.209.112,True,True,18,0.0,1
184.26.44.103,True,True,18,0.0,1
184.26.153.135,True,True,18,0.0,1
184.25.56.51,True,True,18,0.0,1
45.127.112.2,False,True,18,0.0,1
23.20.111.215,True,True,18,0.0,1
220.152.123.23,True,True,18,0.0,1
160.92.178.66,True,True,18,0.0,1
151.101.192.154,True,True,18,0.0,1
34.204.229.246,True,True,18,0.0,1
52.72.224.189,True,True,18,0.0,1
140.205.250.8,True,True,18,0.0,1
35.185.94.25,True,True,18,0.0,1
158.85.41.205,True,True,18,0.0,1
158.69.55.201,True,True,18,0.0,1
98.139.183.24,True,True,18,0.0,1
52.4.198.204,True,True,18,0.0,1
52.4.161.253,True,True,18,0.0,1
54.76.249.170,True,True,18,0.0,1
184.29.139.201,True,True,18,0.0,1
184.29.137.64,True,True,18,0.0,1
198.101.167.73,False,True,18,0.0,1
103.235.252.231,True,True,18,0.0,1
88.212.196.77,True,True,18,0.0,1
52.9.209.207,True,True,18,0.0,1
4.27.20.234,True,True,18,0.0,1
200.144.6.216,False,True,18,0.0,1
104.199.43.155,True,True,18,0.0,1
192.175.202.57,True,True,18,0.0,1
52.84.30.203,True,True,18,0.0,1
13.124.112.216,True,True,18,0.0,1
185.85.189.58,False,True,18,0.0,1
165.254.34.218,True,True,18,0.0,1
124.160.136.236,True,True,18,0.0,1
104.95.87.46,True,True,18,0.0,1
184.72.206.162,True,True,18,0.0,1
195.20.129.143,False,True,18,0.0,1
52.20.176.243,True,True,18,0.0,1
104.16.85.20,True,True,18,0.0,1
172.224.10.215,True,True,18,0.0,1
52.72.213.138,True,True,18,0.0,1
209.197.3.41,True,True,18,0.0,1
136.243.11.135,True,True,17,0.0,1
52.52.7.214,True,True,17,0.0,1
23.199.22.214,True,True,17,0.0,1
96.43.146.178,True,True,17,0.0,1
23.194.140.161,True,True,17,0.0,1
104.97.87.73,True,True,17,0.0,1
23.2.82.50,True,True,17,0.0,1
216.98.48.99,True,True,17,0.0,1
52.84.26.145,True,True,17,0.0,1
52.84.26.131,True,True,17,0.0,1
23.96.64.78,True,True,17,0.0,1
40.87.63.92,True,True,17,0.0,1
52.84.145.96,True,True,17,0.0,1
63.140.61.246,True,True,17,0.0,1
52.219.40.65,True,True,17,0.0,1
52.21.92.98,True,True,17,0.0,1
71.74.183.9,True,True,17,0.0,1
54.209.138.147,True,True,17,0.0,1
104.27.208.30,True,True,17,0.0,1
35.186.199.248,True,True,17,0.0,1
184.31.202.156,True,True,17,0.0,1
34.201.229.236,True,True,17,0.0,1
52.84.64.105,True,True,17,0.0,1
54.148.226.19,True,True,17,0.0,1
23.194.108.242,True,True,17,0.0,1
23.76.193.124,True,True,17,0.0,1
46.137.85.119,True,True,17,0.0,1
46.101.239.202,True,True,17,0.0,1
52.84.4.143,True,True,17,0.0,1
54.152.103.37,True,True,17,0.0,1
54.244.232.5,True,True,17,0.0,1
104.25.55.4,True,True,17,0.0,1
72.247.141.227,True,True,17,0.0,1
23.65.236.206,True,True,17,0.0,1
104.16.79.22,True,True,17,0.0,1
74.217.63.50,True,True,17,0.0,1
104.88.35.145,True,True,17,0.0,1
129.33.139.188,True,True,17,0.0,1
52.3.180.56,True,True,17,0.0,1
157.240.17.35,True,True,17,0.0,1
23.203.50.241,True,True,17,0.0,1
104.25.94.51,True,True,17,0.0,1
104.196.190.141,True,True,17,0.0,1
146.20.132.44,True,True,17,0.0,1
54.192.37.78,True,True,17,0.0,1
54.192.37.54,True,True,17,0.0,1
35.160.253.195,True,True,17,0.0,1
192.107.16.75,True,True,17,0.0,1
52.54.185.84,True,True,17,0.0,1
54.192.39.16,True,True,17,0.0,1
66.198.26.57,True,True,17,0.0,1
54.243.34.245,True,True,17,0.0,1
23.65.239.63,True,True,17,0.0,1
183.232.151.22,True,True,17,0.0,1
104.97.125.116,True,True,17,0.0,1
5.255.255.80,True,True,17,0.0,1
54.152.201.244,True,True,17,0.0,1
54.152.190.61,True,True,17,0.0,1
54.204.31.215,True,True,17,0.0,1
171.111.154.211,True,True,17,0.0,1
104.196.122.155,True,True,17,0.0,1
95.154.251.132,True,True,17,0.0,1
95.142.194.60,True,True,17,0.0,1
54.86.40.3,True,True,17,0.0,1
66.155.97.49,False,True,17,0.0,1
52.55.152.154,True,True,17,0.0,1
23.194.182.103,True,True,17,0.0,1
208.77.22.107,True,True,17,0.0,1
208.93.230.22,True,True,17,0.0,1
52.57.238.185,True,True,17,0.0,1
104.16.24.4,True,True,17,0.0,1
52.207.15.165,True,True,17,0.0,1
118.178.115.245,True,True,17,0.0,1
184.50.167.203,True,True,17,0.0,1
65.52.108.195,False,True,17,0.0,1
104.88.87.169,True,True,17,0.0,1
172.217.0.230,True,True,17,0.0,1
66.155.106.151,True,True,17,0.0,1
63.251.109.81,True,True,17,0.0,1
54.164.162.122,True,True,17,0.0,1
50.16.22.124,True,True,17,0.0,1
200.147.160.54,False,True,17,0.0,1
104.20.86.139,True,True,17,0.0,1
209.15.233.119,True,True,17,0.0,1
23.208.70.226,True,True,17,0.0,1
52.3.154.140,True,True,17,0.0,1
65.52.98.233,False,True,17,0.0,1
52.44.137.14,True,True,17,0.0,1
72.21.81.131,True,True,17,0.0,1
72.21.81.112,True,True,17,0.0,1
23.194.140.53,True,True,17,0.0,1
54.192.48.45,True,True,17,0.0,1
52.6.124.81,True,True,17,0.0,1
64.58.116.132,True,True,17,0.0,1
23.206.245.219,True,True,17,0.0,1
52.203.207.119,True,True,17,0.0,1
104.25.192.114,True,True,17,0.0,1
104.18.47.244,True,True,17,0.0,1
210.152.39.149,True,True,17,0.0,1
52.77.3.141,False,True,17,0.0,1
203.12.21.51,True,True,17,0.0,1
52.203.32.111,True,True,17,0.0,1
54.236.64.197,True,True,17,0.0,1
54.167.238.223,True,True,17,0.0,1
176.34.106.41,True,True,17,0.0,1
130.211.18.143,True,True,17,0.0,1
106.11.94.21,True,True,17,0.0,1
192.0.72.25,True,True,17,0.0,1
54.171.182.109,True,True,17,0.0,1
104.17.231.106,True,True,17,0.0,1
50.97.162.77,True,True,17,0.0,1
151.139.244.30,True,True,17,0.0,1
130.211.35.197,True,True,17,0.0,1
54.172.1.115,True,True,17,0.0,1
107.178.250.6,True,True,17,0.0,1
23.194.142.87,True,True,17,0.0,1
162.213.63.56,True,True,17,0.0,1
54.192.37.168,True,True,17,0.0,1
54.192.37.162,True,True,17,0.0,1
23.1.139.139,True,True,17,0.0,1
52.8.53.244,True,True,17,0.0,1
23.21.87.111,True,True,17,0.0,1
104.88.84.97,True,True,17,0.0,1
52.44.58.79,True,True,17,0.0,1
204.155.152.173,True,True,17,0.0,1
35.185.125.238,True,True,17,0.0,1
204.2.255.231,True,True,17,0.0,1
54.172.55.5,True,True,17,0.0,1
23.208.148.80,True,True,17,0.0,1
54.231.72.42,True,True,17,0.0,1
23.32.145.133,True,True,17,0.0,1
23.237.33.24,True,True,17,0.0,1
23.23.240.44,True,True,17,0.0,1
23.23.80.219,True,True,17,0.0,1
52.201.117.78,True,True,17,0.0,1
210.138.129.74,True,True,17,0.0,1
130.211.8.7,True,True,17,0.0,1
130.211.7.151,True,True,17,0.0,1
54.192.36.250,True,True,17,0.0,1
54.192.36.24,True,True,17,0.0,1
54.192.36.27,True,True,17,0.0,1
104.25.15.31,True,True,17,0.0,1
69.31.33.217,True,True,17,0.0,1
52.84.143.21,True,True,17,0.0,1
52.84.143.204,True,True,17,0.0,1
23.15.250.40,True,True,17,0.0,1
35.190.23.218,True,True,17,0.0,1
151.101.128.133,True,True,17,0.0,1
54.183.43.70,True,True,17,0.0,1
185.13.208.23,True,True,17,0.0,1
52.84.26.76,True,True,17,0.0,1
54.192.37.204,True,True,17,0.0,1
205.174.165.68,False,True,17,0.0,1
205.185.208.66,True,True,17,0.0,1
52.201.1.23,True,True,17,0.0,1
23.23.200.244,True,True,17,0.0,1
52.1.89.17,True,True,17,0.0,1
37.157.4.16,True,True,17,0.0,1
34.196.246.150,True,True,17,0.0,1
206.126.112.141,True,True,17,0.0,1
54.230.51.201,True,True,17,0.0,1
54.178.136.151,True,True,17,0.0,1
104.88.100.162,True,True,17,0.0,1
192.33.31.168,True,True,17,0.0,1
66.242.15.231,True,True,17,0.0,1
52.20.84.90,True,True,17,0.0,1
52.7.203.117,True,True,17,0.0,1
23.208.165.14,True,True,17,0.0,1
151.101.1.128,True,True,17,0.0,1
52.14.181.31,True,True,17,0.0,1
174.129.119.198,True,True,17,0.0,1
207.228.225.17,True,True,17,0.0,1
192.243.251.208,True,True,17,0.0,1
52.24.177.179,True,True,17,0.0,1
218.248.240.47,False,True,17,0.0,1
52.27.222.70,True,True,17,0.0,1
54.193.23.32,True,True,17,0.0,1
23.111.10.152,True,True,17,0.0,1
52.45.159.13,True,True,17,0.0,1
23.194.181.102,True,True,17,0.0,1
23.194.180.69,True,True,17,0.0,1
23.227.137.138,True,True,17,0.0,1
37.140.238.34,True,True,17,0.0,1
52.15.126.50,True,True,17,0.0,1
173.222.45.139,True,True,17,0.0,1
172.217.6.142,True,True,17,0.0,1
34.199.101.44,True,True,17,0.0,1
64.30.228.84,True,True,17,0.0,1
116.213.76.136,False,True,17,0.0,1
66.235.153.38,True,True,17,0.0,1
146.20.129.127,True,True,17,0.0,1
104.16.163.13,True,True,17,0.0,1
108.60.149.204,True,True,17,0.0,1
195.93.247.64,True,True,17,0.0,1
98.136.145.39,True,True,17,0.0,1
185.80.53.234,True,True,17,0.0,1
151.101.20.222,True,True,16,0.0,1
131.253.34.240,False,True,16,0.0,1
64.95.32.19,True,True,16,0.0,1
23.208.99.125,True,True,16,0.0,1
66.198.24.243,True,True,16,0.0,1
209.48.71.171,True,True,16,0.0,1
52.20.126.96,True,True,16,0.0,1
52.2.38.49,True,True,16,0.0,1
52.2.36.199,True,True,16,0.0,1
52.2.229.30,True,True,16,0.0,1
23.208.92.169,True,True,16,0.0,1
52.216.80.200,True,True,16,0.0,1
74.120.148.203,True,True,16,0.0,1
107.154.102.216,True,True,16,0.0,1
162.243.1.175,True,True,16,0.0,1
169.54.33.173,True,True,16,0.0,1
23.11.102.181,True,True,16,0.0,1
136.243.249.79,True,True,16,0.0,1
34.206.171.217,True,True,16,0.0,1
116.213.214.215,True,True,16,0.0,1
146.20.129.11,True,True,16,0.0,1
78.155.222.215,True,True,16,0.0,1
52.4.199.240,True,True,16,0.0,1
192.99.16.57,True,True,16,0.0,1
207.229.75.26,True,True,16,0.0,1
91.189.89.144,True,True,16,0.0,1
91.189.89.118,False,True,16,0.0,1
54.192.36.227,True,True,16,0.0,1
54.192.36.210,True,True,16,0.0,1
81.19.72.2,True,True,16,0.0,1
62.168.44.118,True,True,16,0.0,1
35.185.40.4,True,True,16,0.0,1
185.187.80.130,True,True,16,0.0,1
106.11.129.144,True,True,16,0.0,1
64.95.32.37,True,True,16,0.0,1
94.182.146.59,False,True,16,0.0,1
66.102.255.31,True,True,16,0.0,1
52.15.233.50,True,True,16,0.0,1
23.217.37.23,True,True,16,0.0,1
54.183.40.204,True,True,16,0.0,1
23.211.38.162,True,True,16,0.0,1
52.17.155.212,True,True,16,0.0,1
66.35.58.77,False,True,16,0.0,1
52.216.17.176,True,True,16,0.0,1
217.163.91.193,True,True,16,0.0,1
217.20.156.72,True,True,16,0.0,1
52.84.26.15,True,True,16,0.0,1
38.88.18.251,False,True,16,0.0,1
27.121.48.201,True,True,16,0.0,1
42.156.140.209,True,True,16,0.0,1
219.122.3.2,True,True,16,0.0,1
104.28.25.94,True,True,16,0.0,1
151.101.1.6,True,True,16,0.0,1
151.101.1.204,True,True,16,0.0,1
54.230.49.171,True,True,16,0.0,1
163.172.107.81,True,True,16,0.0,1
23.194.181.20,True,True,16,0.0,1
52.5.10.168,True,True,16,0.0,1
54.192.37.196,True,True,16,0.0,1
52.32.149.32,True,True,16,0.0,1
37.140.238.70,True,True,16,0.0,1
146.20.129.5,True,True,16,0.0,1
54.65.9.222,True,True,16,0.0,1
172.217.10.233,True,True,16,0.0,1
217.118.84.159,False,True,16,0.0,1
52.84.63.51,True,True,16,0.0,1
138.201.60.225,False,True,16,0.0,1
34.230.154.9,True,True,16,0.0,1
52.216.85.67,True,True,16,0.0,1
54.65.7.203,True,True,16,0.0,1
23.78.149.108,True,True,16,0.0,1
184.26.153.218,True,True,16,0.0,1
169.54.178.215,True,True,16,0.0,1
52.14.213.208,True,True,16,0.0,1
52.14.191.61,True,True,16,0.0,1
23.23.133.205,True,True,16,0.0,1
23.23.116.68,True,True,16,0.0,1
23.23.110.118,True,True,16,0.0,1
54.178.242.198,True,True,16,0.0,1
125.212.247.121,False,True,16,0.0,1
185.167.164.101,True,True,16,0.0,1
52.86.12.57,True,True,16,0.0,1
185.22.221.117,False,True,16,0.0,1
78.140.191.94,True,True,16,0.0,1
23.195.254.56,True,True,16,0.0,1
52.7.235.40,True,True,16,0.0,1
52.7.221.100,True,True,16,0.0,1
52.200.32.122,True,True,16,0.0,1
52.200.251.125,True,True,16,0.0,1
52.200.241.130,True,True,16,0.0,1
205.217.169.114,True,True,16,0.0,1
78.46.71.232,True,True,16,0.0,1
13.58.254.86,True,True,16,0.0,1
54.192.51.29,True,True,16,0.0,1
88.212.202.53,True,True,16,0.0,1
104.196.22.165,True,True,16,0.0,1
23.201.37.171,True,True,16,0.0,1
23.202.233.94,True,True,16,0.0,1
91.221.199.170,True,True,16,0.0,1
104.72.32.112,True,True,16,0.0,1
198.232.125.138,True,True,16,0.0,1
52.84.26.202,True,True,16,0.0,1
52.84.26.183,True,True,16,0.0,1
52.27.201.214,True,True,16,0.0,1
54.183.168.58,True,True,16,0.0,1
185.187.80.173,False,True,16,0.0,1
34.198.28.245,True,True,16,0.0,1
104.88.103.51,True,True,16,0.0,1
140.205.140.87,True,True,16,0.0,1
93.93.68.145,True,True,16,0.0,1
52.20.96.67,True,True,16,0.0,1
210.140.236.10,False,True,16,0.0,1
210.210.179.78,True,True,16,0.0,1
52.84.26.66,True,True,16,0.0,1
61.110.225.88,True,True,16,0.0,1
34.197.161.100,True,True,16,0.0,1
23.196.170.62,True,True,16,0.0,1
23.195.254.62,True,True,16,0.0,1
151.101.64.133,True,True,16,0.0,1
151.101.46.89,True,True,16,0.0,1
60.199.140.106,True,True,16,0.0,1
174.129.235.236,True,True,16,0.0,1
205.251.251.224,True,True,16,0.0,1
134.170.111.154,True,True,16,0.0,1
74.217.63.48,True,True,16,0.0,1
52.14.18.229,True,True,16,0.0,1
104.17.152.30,True,True,16,0.0,1
52.84.26.181,True,True,16,0.0,1
140.205.34.16,True,True,16,0.0,1
140.205.32.80,True,True,16,0.0,1
103.23.108.110,True,True,16,0.0,1
35.185.88.112,True,True,16,0.0,1
81.19.89.13,True,True,16,0.0,1
104.24.28.115,True,True,16,0.0,1
52.20.182.36,True,True,16,0.0,1
75.98.68.34,True,True,16,0.0,1
54.225.205.241,True,True,16,0.0,1
52.2.188.99,True,True,16,0.0,1
136.243.84.75,False,True,16,0.0,1
137.74.109.208,True,True,16,0.0,1
54.192.37.219,True,True,16,0.0,1
52.84.143.170,True,True,16,0.0,1
52.84.143.169,True,True,16,0.0,1
205.216.27.143,True,True,16,0.0,1
205.197.3.161,True,True,16,0.0,1
151.101.44.95,True,True,16,0.0,1
52.7.130.155,True,True,16,0.0,1
212.48.7.147,True,True,16,0.0,1
52.1.62.39,True,True,16,0.0,1
104.88.38.117,True,True,16,0.0,1
151.101.128.188,True,True,16,0.0,1
54.183.41.216,True,True,16,0.0,1
52.19.146.206,True,True,16,0.0,1
208.185.50.60,True,True,16,0.0,1
52.86.45.222,True,True,16,0.0,1
34.198.16.86,True,True,16,0.0,1
52.84.40.137,True,True,16,0.0,1
34.205.107.45,True,True,16,0.0,1
34.250.242.124,True,True,16,0.0,1
52.214.142.44,False,True,16,0.0,1
184.173.177.152,True,True,16,0.0,1
107.182.231.45,True,True,16,0.0,1
23.194.108.44,True,True,16,0.0,1
23.194.109.139,True,True,16,0.0,1
165.254.40.129,True,True,16,0.0,1
165.254.40.112,True,True,16,0.0,1
23.208.32.63,False,True,16,0.0,1
52.71.215.215,True,True,16,0.0,1
52.193.30.143,True,True,16,0.0,1
54.197.40.33,True,True,16,0.0,1
162.216.230.238,True,True,16,0.0,1
104.25.120.13,True,True,16,0.0,1
77.123.129.123,True,True,16,0.0,1
212.68.50.20,True,True,16,0.0,1
67.205.135.146,True,True,16,0.0,1
23.66.7.33,True,True,16,0.0,1
45.79.11.217,False,True,16,0.0,1
23.203.114.194,True,True,16,0.0,1
34.227.233.220,True,True,16,0.0,1
34.203.123.216,True,True,16,0.0,1
34.226.98.174,True,True,16,0.0,1
87.240.163.163,True,True,16,0.0,1
184.173.42.137,True,True,16,0.0,1
46.4.94.98,False,True,16,0.0,1
52.84.143.240,True,True,16,0.0,1
149.56.21.95,True,True,16,0.0,1
54.231.49.80,True,True,16,0.0,1
